id_usuario,home,pesquisou_produto,visualizou_detalhes,acessou_faq,acessou_ofertas,adicionou_carrinho,finalizou_compra,codigo_compra,valor_total
USR1064736,1,0,1,1,0,0,0,,
USR1064737,1,0,1,0,0,0,0,,
USR1064738,1,0,1,0,1,1,0,,
USR1064739,0,1,1,1,0,1,0,,
USR1064740,1,1,1,1,1,1,0,,
USR1064741,1,0,1,0,0,1,0,,
USR1064742,1,1,0,1,0,1,0,,
USR1064743,1,1,1,0,0,0,0,,
USR1064744,1,0,0,0,0,0,0,,
USR1064745,1,0,1,1,0,0,0,,
USR1064746,1,1,1,1,0,1,0,,
USR1064747,1,0,1,1,0,1,0,,
USR1064748,1,0,0,1,1,1,0,,
USR1064749,1,0,1,1,0,0,0,,
USR1064750,1,1,1,1,0,0,0,,
USR1064751,1,0,1,1,1,0,0,,
USR1064752,1,1,0,0,0,0,0,,
USR1064753,1,0,1,1,0,0,0,,
USR1064754,1,1,0,1,0,0,0,,
USR1064755,1,0,0,0,0,0,0,,
USR1064756,1,0,0,0,0,0,0,,
USR1064757,1,0,1,1,0,1,0,,
USR1064758,1,1,0,0,0,1,0,,
USR1064759,1,1,1,0,0,1,0,,
USR1064760,1,1,0,0,0,0,0,,
USR1064761,1,1,1,0,0,1,0,,
USR1064762,1,1,1,0,0,1,1,CMP128981,3727.69
USR1064763,1,1,1,0,0,0,0,,
USR1064764,1,0,0,0,0,0,0,,
USR1064765,1,0,1,0,1,1,0,,
USR1064766,1,1,1,0,0,0,0,,
USR1064767,1,0,0,0,0,0,0,,
USR1064768,1,0,1,0,0,0,0,,
USR1064769,1,1,0,0,0,0,0,,
USR1064770,1,1,0,1,1,0,0,,
USR1064771,1,1,1,1,0,0,0,,
USR1064772,1,0,1,1,0,0,0,,
USR1064773,1,1,1,0,0,0,0,,
USR1064774,1,0,1,1,0,0,0,,
USR1064775,1,0,1,1,1,0,0,,
USR1064776,1,0,0,0,0,0,0,,
USR1064777,1,0,1,1,1,1,0,,
USR1064778,1,1,1,0,0,1,0,,
USR1064779,1,0,1,1,0,0,0,,
USR1064780,0,0,0,0,1,0,0,,
USR1064781,1,0,0,1,0,0,0,,
USR1064782,1,1,0,1,1,1,0,,
USR1064783,1,0,1,0,0,1,0,,
USR1064784,1,0,0,1,0,0,0,,
USR1064785,1,1,0,0,0,1,0,,
USR1064786,1,0,0,1,0,0,0,,
USR1064787,1,1,0,0,0,1,0,,
USR1064788,1,1,0,1,0,1,0,,
USR1064789,1,1,1,1,0,1,0,,
USR1064790,0,0,1,0,0,1,0,,
USR1064791,1,1,1,0,0,1,1,CMP131911,3715.56
USR1064792,1,0,0,0,0,0,0,,
USR1064793,1,0,1,0,0,0,0,,
USR1064794,1,1,1,1,0,1,0,,
USR1064795,1,1,0,1,0,1,0,,
USR1064796,1,1,1,0,0,0,0,,
,1,0,1,0,0,0,0,,
USR1064798,1,0,1,0,0,1,0,,
USR1064799,1,1,0,0,0,1,0,,
USR1064800,1,1,0,1,0,1,0,,
USR1064801,1,0,1,1,0,1,0,,
USR1064802,1,0,0,0,0,0,0,,
USR1064803,1,0,0,1,0,0,0,,
USR1064804,1,1,0,0,0,0,0,,
USR1064805,1,1,0,1,0,1,0,,
USR1064806,1,1,0,1,0,1,0,,
USR1064807,1,0,0,0,1,1,0,,
USR1064808,1,1,1,0,0,1,0,,
USR1064809,1,1,0,0,0,1,0,,
USR1064810,0,0,1,0,0,1,0,,
USR1064811,1,1,0,1,0,0,0,,
USR1064812,1,0,0,0,0,0,0,,
USR1064813,1,0,1,1,0,0,0,,
USR1064814,1,0,0,0,0,0,0,,
USR1064815,1,1,1,0,0,1,1,CMP137051,3361.4
USR1064816,1,0,0,0,0,0,0,,
USR1064817,1,0,0,0,1,0,0,,
USR1064818,1,0,0,0,0,0,0,,
USR1064819,1,1,1,0,0,1,0,,
USR1064820,1,1,0,0,0,0,0,,
USR1064821,1,1,1,0,0,0,0,,
USR1064822,1,1,1,1,0,1,0,,
USR1064823,1,1,1,1,0,0,0,,
USR1064824,1,1,0,0,0,1,0,,
USR1064825,1,0,1,1,0,0,0,,
USR1064826,1,0,0,1,0,0,0,,
USR1064827,1,0,0,0,0,0,0,,
USR1064828,1,1,1,0,0,0,0,,
USR1064829,1,0,1,0,0,0,0,,
USR1064830,1,1,1,1,0,1,0,,
USR1064831,1,0,1,0,0,1,0,,
USR1064832,1,0,0,1,0,0,0,,
USR1064833,1,0,0,0,1,0,0,,
USR1064834,1,0,0,0,0,0,0,,
USR1064835,1,0,1,1,1,0,0,,
USR1064836,1,0,1,1,0,1,0,,
USR1064837,1,0,1,1,0,1,0,,
USR1064838,1,0,1,1,0,0,0,,
USR1064839,1,1,1,1,1,1,0,,
USR1064840,1,0,0,1,0,0,0,,
USR1064841,1,1,1,1,1,0,0,,
USR1064842,0,0,1,1,1,0,0,,
USR1064843,1,1,0,1,1,1,0,,
USR1064844,1,1,1,0,0,1,1,CMP213257,1339.83
USR1064845,1,1,1,0,0,0,0,,
USR1064846,1,1,1,1,0,0,0,,
USR1064847,1,0,1,0,1,1,0,,
USR1064848,1,1,1,0,0,1,1,CMP140463,2359.18
USR1064849,1,1,1,0,0,1,1,CMP109859,3096.75
USR1064850,1,1,1,0,1,0,0,,
USR1064851,1,1,0,1,0,0,0,,
USR1064852,1,0,1,0,0,1,0,,
USR1064853,1,1,0,1,0,0,0,,
USR1064854,1,0,0,0,0,0,0,,
USR1064855,1,1,1,0,0,1,1,CMP103472,1848.02
USR1064856,1,1,0,1,0,1,0,,
USR1064857,1,1,0,1,0,0,0,,
USR1064858,0,1,0,0,1,1,0,,
USR1064859,1,0,1,0,0,1,0,,
USR1064860,1,1,0,0,0,0,0,,
USR1064861,0,0,1,0,0,1,0,,
USR1064862,1,0,0,1,0,0,0,,
USR1064863,1,0,1,0,0,1,0,,
USR1064864,0,1,0,0,1,1,0,,
USR1064865,1,1,1,0,0,1,1,CMP128252,1277.18
USR1064866,1,1,1,0,0,0,0,,
USR1064867,1,1,0,1,0,1,0,,
USR1064868,0,0,0,1,1,0,0,,
USR1064869,1,1,1,1,1,1,0,,
USR1064870,1,1,0,0,0,1,0,,
USR1064871,1,1,1,1,0,1,0,,
USR1064872,1,1,1,1,0,1,0,,
USR1064873,1,1,1,1,0,1,0,,
USR1064874,1,1,0,1,0,1,0,,
USR1064875,1,1,0,1,0,0,0,,
USR1064876,1,0,1,1,0,0,0,,
USR1064877,1,0,1,1,0,1,0,,
USR1064878,1,1,0,0,0,1,0,,
USR1064879,1,1,1,1,1,0,0,,
USR1064880,1,1,1,1,0,1,0,,
USR1064881,1,0,0,0,0,0,0,,
USR1064882,1,1,0,0,0,1,0,,
USR1064883,1,1,1,1,0,0,0,,
USR1064884,1,1,0,0,0,0,0,,
USR1064885,1,0,0,1,0,0,0,,
USR1064886,1,1,0,1,0,1,0,,
USR1064887,1,0,1,1,1,1,0,,
USR1064888,1,0,1,0,0,1,0,,
USR1064889,1,0,1,1,1,0,0,,
USR1064890,1,0,0,1,0,0,0,,
USR1064891,1,1,0,0,1,0,0,,
USR1064892,1,1,1,0,0,1,0,,
USR1064893,1,0,1,1,1,1,0,,
USR1064894,0,0,1,1,1,0,0,,
USR1064895,1,0,0,0,1,0,0,,
USR1064896,1,1,1,0,1,1,0,,
USR1064897,1,0,1,1,1,1,0,,
USR1064898,1,1,1,0,0,1,1,CMP103738,2260.48
USR1064899,1,0,1,1,0,1,0,,
USR1064900,1,1,1,1,0,1,0,,
USR1064901,1,1,0,0,0,1,0,,
USR1064902,1,0,1,0,0,0,0,,
USR1064903,1,1,0,1,0,0,0,,
USR1064904,1,1,0,0,0,1,0,,
USR1064905,1,1,1,0,0,1,1,CMP120094,3100.65
USR1064906,1,1,1,0,0,0,0,,
USR1064907,1,1,1,0,0,0,0,,
USR1064908,1,0,1,0,0,1,0,,
USR1064909,1,0,0,0,0,0,0,,
USR1064910,1,0,1,0,0,0,0,,
USR1064911,1,1,0,1,1,0,0,,
USR1064912,1,1,1,1,1,0,0,,
USR1064913,0,0,1,0,0,1,0,,
USR1064914,1,0,0,1,1,0,0,,
USR1064915,1,0,1,0,0,1,0,,
USR1064916,1,1,1,0,0,0,0,,
USR1064917,1,0,1,1,0,1,0,,
USR1064918,1,0,0,1,0,0,0,,
USR1064919,1,0,0,1,0,0,0,,
USR1064920,1,0,1,1,0,0,0,,
USR1064921,0,1,1,1,1,0,0,,
USR1064922,1,1,1,1,0,1,0,,
USR1064923,1,0,0,0,0,0,0,,
USR1064924,1,0,1,0,0,1,0,,
USR1064925,1,0,1,1,1,1,0,,
USR1064926,1,1,0,0,0,0,0,,
USR1064927,1,1,0,0,0,0,0,,
USR1064928,1,0,0,0,0,0,0,,
USR1064929,1,0,1,1,0,1,0,,
USR1064930,1,0,0,1,0,0,0,,
USR1064931,1,1,1,0,0,1,1,CMP144585,2918.56
USR1064932,1,1,1,0,0,0,0,,
USR1064933,1,0,1,1,1,1,0,,
USR1064934,1,1,0,0,0,1,0,,
USR1064935,1,1,1,1,0,1,0,,
USR1064936,1,0,1,1,1,1,0,,
USR1064937,1,0,0,0,0,0,0,,
USR1064938,1,1,1,0,0,1,1,CMP130680,4892.04
USR1064939,1,0,1,0,0,1,0,,
USR1064940,1,1,1,0,0,1,0,,
USR1064941,1,0,1,0,0,0,0,,
USR1064942,1,0,1,0,0,0,0,,
USR1064943,1,0,1,1,0,1,0,,
USR1064944,1,1,0,1,0,1,0,,
USR1064945,1,0,1,1,0,0,0,,
USR1064946,1,0,0,1,0,0,0,,
USR1064947,1,0,0,1,0,0,0,,
USR1064948,1,1,1,0,0,1,0,,
USR1064949,1,1,0,1,0,1,0,,
USR1064950,1,1,0,1,0,0,0,,
USR1064951,1,1,1,0,0,1,1,CMP134458,1859.39
USR1064952,1,0,1,0,0,0,0,,
USR1064953,1,0,1,0,0,1,0,,
USR1064954,1,0,1,1,0,0,0,,
USR1064955,1,1,0,0,1,1,0,,
USR1064956,1,0,0,0,0,0,0,,
USR1064957,1,1,1,0,0,0,0,,
USR1064958,1,0,1,1,0,0,0,,
USR1064959,1,0,1,1,0,1,0,,
USR1064960,1,1,1,0,1,0,0,,
USR1064961,1,1,1,0,0,0,0,,
USR1064962,1,1,0,0,0,1,0,,
USR1064963,1,0,0,0,0,0,0,,
USR1064964,1,1,1,0,0,1,1,CMP128818,3572.33
USR1064965,1,1,1,0,0,1,1,CMP134113,3226.9
USR1064966,1,0,0,1,0,0,0,,
USR1064967,1,1,0,1,0,0,0,,
USR1064968,1,0,0,1,0,0,0,,
USR1064969,1,1,0,0,0,0,0,,
USR1064970,1,0,0,1,0,0,0,,
USR1064971,0,1,0,0,0,0,0,,
USR1064972,1,1,0,0,0,0,0,,
USR1064973,1,1,0,1,0,1,0,,
USR1064974,1,1,1,1,0,1,0,,
USR1064975,1,0,0,1,0,0,0,,
USR1064976,1,0,1,1,0,1,0,,
USR1064977,1,0,1,1,0,0,0,,
USR1064978,1,0,0,1,0,0,0,,
USR1064979,1,0,0,0,0,0,0,,
USR1064980,1,1,0,1,0,0,0,,
USR1064981,1,0,1,1,1,0,0,,
USR1064982,1,1,0,1,0,0,0,,
USR1064983,1,0,1,1,0,1,0,,
USR1064984,1,0,0,1,0,0,0,,
USR1064985,1,0,0,0,0,0,0,,
USR1064986,1,1,0,1,1,0,0,,
USR1064987,1,1,1,0,1,0,0,,
USR1064988,1,1,0,0,1,1,0,,
USR1064989,1,0,1,1,0,0,0,,
USR1064990,1,1,0,1,1,0,0,,
USR1064991,1,1,0,1,1,1,0,,
USR1064992,1,0,1,1,0,0,0,,
USR1064993,1,1,0,0,0,0,0,,
USR1064994,1,1,0,1,1,1,0,,
USR1064995,1,0,0,0,0,0,0,,
USR1064996,1,1,1,1,0,0,0,,
USR1064997,1,0,1,1,0,1,0,,
USR1064998,1,1,1,0,0,1,0,,
USR1064999,1,0,1,1,0,1,0,,
USR1065000,1,0,0,0,0,0,0,,
USR1065001,1,0,1,0,1,0,0,,
USR1065002,1,0,1,0,0,1,0,,
USR1065003,1,0,1,1,0,0,0,,
USR1065004,1,0,1,1,0,1,1,CMP214365,2664.17
USR1065005,1,0,0,0,0,0,0,,
USR1065006,1,1,1,0,1,0,0,,
USR1065007,1,0,1,1,1,1,0,,
USR1065008,1,1,1,0,0,1,1,CMP164082,3313.71
USR1065009,0,1,1,1,1,0,0,,
USR1065010,1,1,1,0,0,1,1,CMP160008,2769.78
USR1065011,1,1,1,0,1,1,0,,
USR1065012,1,1,0,1,0,1,0,,
USR1065013,1,1,1,0,0,1,1,CMP121403,677.5
USR1065014,1,0,0,1,0,0,0,,
USR1065015,1,1,1,1,0,1,1,CMP213727,2881.77
USR1065016,1,1,0,1,0,1,0,,
USR1065017,0,0,0,0,1,0,0,,
USR1065018,1,0,1,1,1,0,0,,
USR1065019,0,0,1,0,0,1,0,,
USR1065020,1,0,1,1,0,1,0,,
USR1065021,1,0,0,0,0,0,0,,
USR1065022,1,0,1,1,1,1,0,,
USR1065023,1,1,0,0,0,0,0,,
USR1065024,1,1,1,1,0,0,0,,
USR1065025,1,0,0,1,0,0,0,,
USR1065026,1,0,0,1,0,0,0,,
USR1065027,1,0,1,0,0,0,0,,
USR1065028,1,0,0,0,0,0,0,,
USR1065029,1,0,0,1,0,0,0,,
USR1065030,1,0,1,1,0,1,0,,
USR1065031,1,0,1,1,0,1,0,,
USR1065032,1,0,1,0,0,1,0,,
USR1065033,1,1,0,0,0,0,0,,
USR1065034,1,0,1,1,0,1,0,,
USR1065035,1,0,0,1,0,0,0,,
USR1065036,1,0,1,0,1,1,0,,
USR1065037,1,1,1,0,0,1,1,CMP143232,3509.13
USR1065038,1,0,0,1,0,0,0,,
USR1065039,1,1,1,0,0,0,0,,
USR1065040,1,0,1,1,1,1,0,,
USR1065041,0,1,1,0,1,1,0,,
USR1065042,1,0,0,0,0,0,0,,
USR1065043,1,1,0,1,0,1,0,,
USR1065044,1,0,1,0,0,1,0,,
USR1065045,0,1,0,1,1,1,0,,
USR1065046,1,1,0,1,0,1,0,,
USR1065047,1,0,0,0,0,0,0,,
USR1065048,1,1,1,0,0,1,1,CMP115563,3499.69
USR1065049,1,1,1,0,0,0,0,,
USR1065050,1,0,1,0,0,1,0,,
USR1065051,1,1,1,0,0,0,0,,
USR1065052,1,0,1,0,0,1,0,,
USR1065053,1,0,0,1,0,0,0,,
USR1065054,1,1,0,1,0,1,0,,
USR1065055,1,1,1,0,1,1,0,,
USR1065056,1,1,1,0,1,1,0,,
USR1065057,1,1,1,0,0,1,1,CMP116248,3749.46
USR1065058,1,1,1,0,0,1,0,,
USR1065059,1,1,1,1,0,0,0,,
USR1065060,1,1,1,0,0,1,1,CMP131809,2329.47
USR1065061,1,1,0,0,1,0,0,,
USR1065062,1,1,1,1,0,0,0,,
USR1065063,1,0,1,1,0,0,0,,
USR1065064,1,1,1,1,0,0,0,,
USR1065065,1,1,1,0,0,0,0,,
USR1065066,1,1,1,1,0,0,0,,
USR1065067,1,1,0,0,0,1,0,,
USR1065068,1,1,0,0,0,0,0,,
USR1065069,1,1,1,0,0,1,1,CMP106812,2234.86
USR1065070,1,1,1,0,0,1,0,,
USR1065071,1,1,0,1,0,1,0,,
USR1065072,1,0,0,0,1,0,0,,
USR1065073,1,0,0,1,0,0,0,,
USR1065074,1,0,1,1,0,1,0,,
USR1065075,1,1,1,0,0,1,1,CMP160782,2503.18
USR1065076,1,0,1,1,0,0,0,,
USR1065077,1,1,1,0,0,1,1,CMP151941,1906.01
USR1065078,0,0,1,0,0,1,0,,
USR1065079,1,1,1,1,0,0,0,,
USR1065080,1,1,0,1,0,1,0,,
USR1065081,1,1,1,1,0,0,0,,
USR1065082,1,1,1,0,0,0,0,,
USR1065083,1,1,1,0,0,0,0,,
USR1065084,0,1,1,0,0,1,0,,
USR1065085,1,0,1,0,0,0,0,,
USR1065086,1,0,0,0,0,0,0,,
USR1065087,1,0,0,0,1,1,0,,
USR1065088,0,1,1,1,1,1,0,,
USR1065089,1,1,1,0,0,0,0,,
USR1065090,1,1,1,0,0,1,1,CMP160053,4323.28
USR1065091,1,0,1,0,0,1,0,,
USR1065092,1,0,0,1,0,0,0,,
USR1065093,1,1,1,1,0,0,0,,
USR1065094,1,0,0,1,0,0,0,,
USR1065095,1,0,1,0,0,0,0,,
USR1065096,1,0,1,1,0,1,0,,
,1,0,1,0,0,0,0,,
USR1065098,1,0,1,1,0,0,0,,
USR1065099,1,1,0,1,0,1,0,,
USR1065100,1,1,0,1,0,0,0,,
USR1065101,0,1,1,1,0,0,0,,
USR1065102,1,1,1,0,0,0,0,,
USR1065103,1,0,1,1,0,0,0,,
USR1065104,1,1,1,0,1,1,0,,
USR1065105,1,0,1,1,0,1,0,,
USR1065106,0,0,1,1,1,1,0,,
USR1065107,1,1,0,0,0,1,0,,
USR1065108,1,0,0,0,0,0,0,,
USR1065109,1,1,0,1,1,0,0,,
USR1065110,1,1,1,1,1,1,0,,
USR1065111,1,1,0,1,0,1,0,,
USR1065112,1,0,0,1,0,0,0,,
USR1065113,1,1,1,0,0,1,0,,
USR1065114,1,1,0,1,1,0,0,,
USR1065115,1,0,1,0,0,0,0,,
USR1065116,1,1,1,0,0,1,1,CMP114340,3225.03
USR1065117,1,0,1,1,0,1,0,,
USR1065118,1,0,1,1,1,1,0,,
USR1065119,1,1,0,1,0,1,0,,
USR1065120,1,0,0,0,1,0,0,,
USR1065121,1,0,0,1,0,0,0,,
USR1065122,1,1,1,0,0,1,1,CMP162302,270.86
USR1065123,1,0,0,0,0,0,0,,
USR1065124,1,1,0,0,0,1,0,,
USR1065125,1,0,0,1,1,0,0,,
USR1065126,1,0,1,1,0,0,0,,
USR1065127,1,1,0,1,0,1,0,,
USR1065128,1,1,0,1,0,0,0,,
USR1065129,1,0,1,1,0,0,0,,
USR1065130,1,0,1,0,1,1,0,,
USR1065131,1,1,0,0,0,0,0,,
USR1065132,1,0,1,1,1,0,0,,
USR1065133,1,0,0,0,0,0,0,,
USR1065134,1,0,0,1,0,0,0,,
USR1065135,1,0,0,1,0,0,0,,
USR1065136,1,1,1,1,1,1,0,,
,1,0,0,1,1,0,0,,
USR1065138,1,1,1,1,1,1,0,,
USR1065139,1,1,1,1,0,1,0,,
USR1065140,0,1,1,0,1,1,0,,
USR1065141,0,1,0,1,0,1,0,,
USR1065142,1,1,0,1,0,1,0,,
USR1065143,1,1,1,1,0,0,0,,
USR1065144,1,0,0,1,0,0,0,,
USR1065145,1,1,1,1,1,0,0,,
USR1065146,1,0,0,0,1,1,0,,
USR1065147,1,0,0,1,0,0,0,,
USR1065148,1,0,0,1,0,0,0,,
USR1065149,1,1,0,0,1,1,0,,
USR1065150,1,0,1,0,0,0,0,,
USR1065151,1,0,0,0,1,1,0,,
USR1065152,1,1,0,0,0,0,0,,
USR1065153,1,1,1,0,0,1,0,,
USR1065154,1,0,0,0,0,0,0,,
USR1065155,1,1,0,1,1,1,0,,
USR1065156,1,1,0,0,1,0,0,,
USR1065157,1,0,1,0,0,1,0,,
USR1065158,1,0,0,0,1,1,0,,
USR1065159,1,0,1,1,0,0,0,,
USR1065160,1,0,0,1,0,0,0,,
USR1065161,1,1,0,0,0,0,0,,
USR1065162,1,1,1,1,0,0,0,,
USR1065163,1,1,0,1,0,0,0,,
USR1065164,1,0,0,1,0,0,0,,
USR1065165,1,0,0,0,0,0,0,,
USR1065166,1,1,1,0,0,1,0,,
USR1065167,1,0,0,1,0,0,0,,
USR1065168,1,1,1,0,1,0,0,,
USR1065169,1,1,1,0,0,1,0,,
USR1065170,1,0,0,0,1,0,0,,
USR1065171,1,1,0,0,0,1,0,,
USR1065172,1,1,0,1,0,0,0,,
USR1065173,1,1,1,0,0,1,1,CMP105858,2643.82
USR1065174,1,0,1,0,0,0,0,,
USR1065175,1,0,1,1,0,0,0,,
USR1065176,1,0,0,1,0,0,0,,
USR1065177,1,0,1,1,0,0,0,,
USR1065178,1,0,1,0,0,1,0,,
USR1065179,1,1,0,1,0,0,0,,
USR1065180,1,1,1,0,1,0,0,,
USR1065181,1,1,0,1,0,0,0,,
USR1065182,1,0,0,0,0,0,0,,
USR1065183,1,1,1,1,0,1,0,,
USR1065184,1,1,1,0,0,1,0,,
USR1065185,1,0,0,0,0,0,0,,
USR1065186,1,1,0,1,0,1,0,,
USR1065187,1,1,1,1,0,1,0,,
USR1065188,1,0,0,1,0,0,0,,
USR1065189,1,1,0,0,0,0,0,,
USR1065190,1,0,0,0,0,0,0,,
USR1065191,1,1,0,1,1,0,0,,
USR1065192,0,0,0,0,1,0,0,,
USR1065193,1,1,0,0,0,1,0,,
USR1065194,1,0,0,0,0,0,0,,
USR1065195,1,1,0,0,0,0,0,,
USR1065196,1,0,1,1,0,1,0,,
USR1065197,1,0,1,0,0,0,0,,
,1,1,0,0,0,1,0,,
USR1065199,1,1,1,0,0,1,1,CMP108209,1763.6
USR1065200,1,1,0,1,0,0,0,,
USR1065201,1,1,0,0,0,0,0,,
USR1065202,1,0,0,0,0,0,0,,
USR1065203,1,0,1,1,1,0,0,,
USR1065204,1,0,1,1,0,0,0,,
USR1065205,1,0,0,1,0,0,0,,
USR1065206,1,1,1,0,0,1,1,CMP133957,3550.31
USR1065207,1,0,0,1,1,0,0,,
USR1065208,1,1,1,0,0,1,1,CMP160854,2264.04
USR1065209,1,1,1,0,0,0,0,,
USR1065210,1,0,0,0,0,0,0,,
USR1065211,1,0,0,1,0,0,0,,
USR1065212,1,0,1,1,0,0,0,,
USR1065213,1,1,0,0,1,0,0,,
USR1065214,1,0,0,1,0,0,0,,
USR1065215,1,0,1,1,0,1,0,,
USR1065216,1,1,1,1,0,0,0,,
USR1065217,1,0,0,1,0,0,0,,
USR1065218,1,0,0,0,0,0,0,,
USR1065219,0,0,0,0,0,0,0,,
USR1065220,1,0,0,0,1,1,0,,
USR1065221,1,0,1,0,0,0,0,,
USR1065222,1,0,0,0,0,0,0,,
USR1065223,1,1,0,1,0,0,0,,
USR1065224,1,0,0,0,0,0,0,,
USR1065225,1,1,0,1,1,0,0,,
USR1065226,1,1,1,0,0,1,1,CMP142312,4487.26
USR1065227,1,0,0,1,1,1,0,,
USR1065228,1,0,0,1,0,0,0,,
USR1065229,1,1,1,1,0,0,0,,
USR1065230,1,1,1,0,0,0,0,,
USR1065231,1,0,0,0,1,0,0,,
USR1065232,1,1,1,1,0,0,0,,
USR1065233,1,0,0,1,0,0,0,,
USR1065234,1,1,0,0,0,1,0,,
USR1065235,0,0,0,1,0,0,0,,
USR1065236,1,0,0,1,0,0,0,,
USR1065237,1,1,1,0,1,0,0,,
USR1065238,1,0,0,1,1,1,0,,
USR1065239,1,1,0,1,1,1,0,,
USR1065240,1,1,1,1,0,1,1,CMP200744,4246.97
USR1065241,1,0,0,1,1,1,0,,
USR1065242,1,0,1,0,0,0,0,,
USR1065243,1,1,1,0,1,1,0,,
USR1065244,1,1,0,0,1,0,0,,
USR1065245,1,1,1,0,0,1,0,,
USR1065246,1,1,1,1,0,0,0,,
USR1065247,1,1,1,0,0,1,1,CMP126718,2750.98
USR1065248,0,0,0,0,1,1,0,,
USR1065249,1,1,0,0,0,0,0,,
USR1065250,1,1,1,0,1,1,0,,
USR1065251,1,1,1,1,0,0,0,,
USR1065252,1,0,1,0,0,1,0,,
USR1065253,1,1,1,1,1,0,0,,
USR1065254,1,0,1,1,1,1,0,,
USR1065255,1,0,0,1,0,0,0,,
USR1065256,1,0,0,1,1,1,0,,
USR1065257,1,1,0,0,1,1,0,,
USR1065258,1,1,0,1,1,0,0,,
USR1065259,1,1,1,1,0,0,0,,
USR1065260,1,1,1,0,0,0,0,,
,1,1,1,1,0,1,0,,
USR1065262,1,0,0,0,0,0,0,,
USR1065263,1,1,1,0,1,0,0,,
USR1065264,1,0,1,0,0,1,0,,
USR1065265,1,1,0,0,0,0,0,,
USR1065266,1,1,1,0,1,0,0,,
USR1065267,1,1,0,1,0,1,0,,
USR1065268,1,0,1,1,0,1,0,,
USR1065269,1,0,0,1,0,0,0,,
USR1065270,1,0,1,1,0,1,0,,
USR1065271,1,0,1,1,0,1,0,,
USR1065272,1,0,1,0,0,1,0,,
USR1065273,1,0,0,0,0,0,0,,
USR1065274,1,1,0,0,1,1,0,,
USR1065275,1,0,1,0,0,0,0,,
USR1065276,1,0,0,1,0,0,0,,
USR1065277,1,0,1,0,0,0,0,,
USR1065278,1,0,0,0,1,0,0,,
USR1065279,0,1,1,0,0,0,0,,
USR1065280,1,0,1,1,0,1,1,CMP205309,3424.07
USR1065281,1,1,0,1,0,0,0,,
USR1065282,1,0,1,0,0,1,0,,
USR1065283,1,1,1,0,0,1,1,CMP122432,2448.23
USR1065284,0,0,0,0,1,0,0,,
USR1065285,1,1,1,1,0,0,0,,
USR1065286,1,1,0,0,1,0,0,,
USR1065287,1,0,1,1,1,1,0,,
USR1065288,1,0,1,1,0,0,0,,
USR1065289,1,0,1,0,1,1,0,,
USR1065290,1,0,1,0,0,0,0,,
USR1065291,1,1,1,0,0,1,0,,
USR1065292,1,0,1,0,0,0,0,,
USR1065293,1,0,1,1,0,0,0,,
USR1065294,1,1,0,0,0,1,0,,
USR1065295,1,1,1,1,0,1,0,,
USR1065296,1,0,0,0,0,0,0,,
USR1065297,1,0,0,0,1,1,0,,
USR1065298,1,1,1,0,0,1,0,,
USR1065299,1,0,1,0,0,0,0,,
USR1065300,1,0,0,0,0,0,0,,
USR1065301,1,1,1,1,0,1,0,,
USR1065302,1,0,0,0,0,0,0,,
USR1065303,1,0,0,1,0,0,0,,
USR1065304,1,0,1,0,0,0,0,,
USR1065305,1,0,0,1,0,0,0,,
USR1065306,1,0,0,1,0,0,0,,
USR1065307,1,1,0,1,0,1,0,,
USR1065308,1,0,0,0,1,1,0,,
USR1065309,1,0,1,1,0,0,0,,
USR1065310,1,1,1,0,0,0,0,,
USR1065311,1,0,0,1,0,0,0,,
USR1065312,1,1,1,0,0,1,1,CMP161127,2162.7
USR1065313,1,0,1,1,0,1,0,,
USR1065314,1,0,0,1,0,0,0,,
USR1065315,1,1,1,0,0,1,1,CMP161041,2880.88
USR1065316,1,0,1,0,1,1,0,,
USR1065317,1,1,1,1,0,0,0,,
USR1065318,1,1,0,0,0,1,0,,
USR1065319,1,0,0,1,0,0,0,,
USR1065320,1,1,0,1,0,1,0,,
USR1065321,1,1,0,1,0,1,0,,
USR1065322,1,0,0,1,0,0,0,,
USR1065323,1,0,0,1,0,0,0,,
USR1065324,1,0,0,0,0,0,0,,
USR1065325,1,1,0,0,0,0,0,,
USR1065326,1,1,0,0,0,1,0,,
USR1065327,1,1,1,0,1,0,0,,
USR1065328,1,0,1,0,0,0,0,,
USR1065329,1,1,1,0,0,1,0,,
USR1065330,1,0,1,1,0,0,0,,
USR1065331,1,1,0,0,0,0,0,,
USR1065332,1,0,1,0,0,0,0,,
USR1065333,1,1,1,1,1,1,0,,
USR1065334,1,0,1,0,0,0,0,,
USR1065335,0,0,1,0,0,0,0,,
USR1065336,1,0,0,1,0,0,0,,
USR1065337,1,1,0,0,0,0,0,,
USR1065338,0,0,0,0,1,1,0,,
USR1065339,1,1,0,1,0,0,0,,
,1,0,0,0,0,0,0,,
USR1065341,1,0,0,1,0,0,0,,
USR1065342,0,0,1,1,0,1,0,,
USR1065343,1,0,1,1,0,1,0,,
USR1065344,1,1,1,1,0,0,0,,
USR1065345,1,1,1,0,0,0,0,,
USR1065346,1,0,1,0,0,0,0,,
USR1065347,0,0,0,0,1,1,0,,
USR1065348,1,1,0,0,0,1,0,,
USR1065349,1,1,1,0,1,1,0,,
USR1065350,1,1,1,0,0,0,0,,
USR1065351,1,1,0,0,0,0,0,,
USR1065352,1,1,1,0,0,1,1,CMP108663,4539.18
